SetID_Clean,SetID_Klicky,Nom du Set,Annee_Debut,Annee_Fin,Image_URL,Lien_Fiche,Version
9241,9241v12,Roman officer (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/09/playmobil-9241-3-237x300-100x65.jpg,https://www.klickypedia.com/sets/9241v12-roman/,V11
9241,9241v11,Pizza baker (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/09/playmobil-9241-11-239x300-100x65.jpg,https://www.klickypedia.com/sets/9241v11-pizzero/,V12
9242,9242,Figures Series 12 - Girls (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/Sobres_serie12_9242-100x65.png,https://www.klickypedia.com/sets/9242-figures-series-12-girls/,V1
9242,9242v2,Green Fairy (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/09/playmobil-9242-12-239x300-100x65.jpg,https://www.klickypedia.com/sets/9242v2-fairy/,V2
9242,9242v3,Doctor (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/09/playmobil-9242-10-238x300-100x65.jpg,https://www.klickypedia.com/sets/9242v3-doctor/,V3
9242,9242v4,Indian Girl (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/09/playmobil-9242-4-238x300-100x65.jpg,https://www.klickypedia.com/sets/9242v4-indian-girl/,V4
9242,9242v5,Chef (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/09/playmobil-9242-6-235x300-100x65.jpg,https://www.klickypedia.com/sets/9242v5-chef/,V5
9242,9242v7,Geisha (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/09/playmobil-9242-3-239x300-100x65.jpg,https://www.klickypedia.com/sets/9242v7-geisha/,V6
9242,9242v8,Diver woman (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/09/playmobil-9242-9-239x300-100x65.jpg,https://www.klickypedia.com/sets/9242v8-diver-girl/,V7
9242,9242v9,Golden Liberty Statue (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/09/playmobil-9242-1-237x300-100x65.jpg,https://www.klickypedia.com/sets/9242v9-golden-liberty-estatue/,V8
9242,9242v10,Pirate woman (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/09/playmobil-9242-11-238x300-100x65.jpg,https://www.klickypedia.com/sets/9242v10-pirate/,V9
9242,9242v11,Victorian Woman (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/09/playmobil-9242-2-235x300-100x65.jpg,https://www.klickypedia.com/sets/9242v11-victorian-woman/,V10
9242,9242v12,Singer (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/09/playmobil-9242-8-241x300-100x65.jpg,https://www.klickypedia.com/sets/9242v12-singer/,V11
9243,9243,Berk (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/02/9243_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9243-berk/,Version Unique
9244,9244,Drago's Ship (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/02/9244_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9244-dragos-ship/,Version Unique
9245,9245,Gobber with Catapult (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/02/9245_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9245-gobber-with-catapult/,Version Unique
9246,9246,Hiccup & Toothless (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/02/9246_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9246-hiccup-toothless/,Version Unique
9247,9247,Astrid & Stormfly (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/02/9247_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9247-astrid-stormfly/,Version Unique
9248,9248,Drago & Thunderclaw (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/02/9248_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9248-drago-thunderclaw/,Version Unique
9249,9249,Eret with 4 Shot Fire Ballista (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/02/9249_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9249-eret-with-4-shot-fire-ballista/,Version Unique
9250,9250,Dr. Drone's Command Center (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9250_product_detail-100x65.jpeg,https://www.klickypedia.com/sets/9250-dr-drones-command-center/,Version Unique
9251,9251,Agent T.E.C.'s Mech (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9251_product_detail-100x65.jpeg,https://www.klickypedia.com/sets/9251-agent-t-e-c-s-mech/,Version Unique
9252,9252,Agent P.'s Spy Racer (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9252_product_detail-100x65.jpeg,https://www.klickypedia.com/sets/9252-agent-p-s-spy-racer/,Version Unique
9253,9253,Mega Drone (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9253_product_detail-100x65.jpeg,https://www.klickypedia.com/sets/9253-mega-drone/,Version Unique
9254,9254,Dr. Drone Pick-up (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9254_product_detail-100x65.jpeg,https://www.klickypedia.com/sets/9254-dr-drone-pick-up/,Version Unique
9255,9255,Spy Team Battle Truck (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9255_product_detail-100x65.jpeg,https://www.klickypedia.com/sets/9255-spy-team-battle-truck/,Version Unique
9258,9258,Riding teacher (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9258_product_detail-1-100x65.jpg,https://www.klickypedia.com/sets/9258-riding-teacher/,Version Unique
9259,9259,horse therapist (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9259_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9259-horse-therapist/,Version Unique
9260,9260,Mounted policeman (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9260_product_detail-100x65.jpeg,https://www.klickypedia.com/sets/9260-mounted-policeman/,Version Unique
9261,9261,Jockey (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/téléchargement-100x65.jpeg,https://www.klickypedia.com/sets/9261-jockey/,Version Unique
9262,9262,Advent Calendar Horse Farm (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/437-9262_2-100x65.jpg,https://www.klickypedia.com/sets/9262-advent-calendar-riding-stable/,Version Unique
9263,9263,"Advent Calendar ""Spy Team Workshop"" (2017 > n/a)",2017,,https://www.klickypedia.com/wp-content/uploads/2018/01/9263-100x65.jpg,https://www.klickypedia.com/sets/9263-advent-calendar-spy-team-workshop/,Version Unique
9264,9264,Advent Calendar Elves Workshop (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9264_product-100x65.jpg,https://www.klickypedia.com/sets/9264-elves-workshop/,Version Unique
9265,9265,XXL Pirate (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2017/06/9265_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9265-xxl-pirate/,Version Unique
9266,9266,Modern house (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9266_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9266-modern-house/,Version Unique
9267,9267,Living Room (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9267_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9267-living-room/,Version Unique
9268,9268,Bathroom (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9268_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9268-bathroom/,Version Unique
9269,9269,Kitchen (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9269_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9269-large-family-kitchen/,Version Unique
9270,9270,Children's Room (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9270_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9270-room-for-child/,Version Unique
9271,9271,Bedroom (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9271_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9271-bedroom/,Version Unique
9272,9272,Housewarming Party (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/07/9272_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9272-party-in-the-garden-with-barbecue/,Version Unique
9274,9274-ger,PCI girl construction worker (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/06/índice-100x65.jpg,https://www.klickypedia.com/sets/9274-ger-pci-girl-construction-worker/,Version Unique
9275,9275,Tiny Paws Pet Hotel (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2019/01/9275_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9275-animal-hotel/,Version Unique
9276,9276,Purrfect Stay Cat Boarding (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/02/9276-Kitten-House-100x65.jpg,https://www.klickypedia.com/sets/9276-kitten-house/,Version Unique
9277,9277,Small Animal Boarding (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2019/01/9277_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9277-small-animal-house/,Version Unique
9278,9278,Mobile Pet Groomer (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2019/01/9278_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9278-mobile-pet-grooming/,Version Unique
9279,9279,Dog Trainer (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/08/9279-1-100x65.jpg,https://www.klickypedia.com/sets/9279-dog-trainer/,Version Unique
9280,9280,Alpine house (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/06/9280_product_detail-100x65.png,https://www.klickypedia.com/sets/9280-alpine-house/,Version Unique
9281,9281,Winter SUV (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/06/9281_product_detail-100x65.png,https://www.klickypedia.com/sets/9281-car-with-roof-box/,Version Unique
9282,9282,Ski School (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/06/9282_product_detail-100x65.jpeg,https://www.klickypedia.com/sets/9282-ski-school/,Version Unique
9283,9283,Snow fight (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/06/9283_product_detail-100x65.jpeg,https://www.klickypedia.com/sets/9283-snow-fight/,Version Unique
9284,9284,Skiers with POLES (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/06/9284_product_detail-100x65.png,https://www.klickypedia.com/sets/9284-skiers-with-snowblades/,Version Unique
9285,9285,Snowmobile (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/06/9285_product_detail-100x65.png,https://www.klickypedia.com/sets/9285-snowmobile/,Version Unique
9286,9286,Recreational skiers (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/06/9286_product_detail-100x65.png,https://www.klickypedia.com/sets/9286-recreational-skiers/,Version Unique
9287,9287,Biathlete (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/06/9287_product_detail-100x65.png,https://www.klickypedia.com/sets/9287-biathlete/,Version Unique
9288,9288,Skier (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/06/9288_product_detail-100x65.png,https://www.klickypedia.com/sets/9288-skier/,Version Unique
9289,9289-ger,Princess Pavillion and Carriage (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/06/9289-1-100x65.jpg,https://www.klickypedia.com/sets/9289-ger-princess-pavillion-and-carriage/,Version Unique
9293,9293,NHL® Take Along Arena (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2021/12/9293_-100x65.jpg,https://www.klickypedia.com/sets/9293-nhl-take-along-arena/,Version Unique
9294,9294-usa,NHL Advent Calender Road to the Stanley Cup (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2021/05/LNHMD-Advent-Calendar-Road-to-the-Cup-2-100x65.png,https://www.klickypedia.com/sets/9294-nhl-advent-calender-road-to-the-stanley-cup/,Version Unique
9295,9295-ger,Levi Strauss (2018 > 2018),2018,2018,https://www.klickypedia.com/wp-content/uploads/2018/07/9295-1-100x65.jpg,https://www.klickypedia.com/sets/9295-ger-levi-strauss/,Version Unique
9296,9296,Chimney sweep with lucky pig (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/08/9296_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9296-chimney-sweep-with-lucky-pig/,Version Unique
9297,9297-ger,Don Quixote (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/09/Sin-título-3-100x65.jpg,https://www.klickypedia.com/sets/9297-ger-don-quixote/,Version Unique
9298,9298,Take Along 2018 FIFA World Cup Russia™ Arena (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/05/9298-100x65.jpg,https://www.klickypedia.com/sets/9298-fifa-world-cup-russia/,Version Unique
9299,9299-ger,TÜV SÜD Engineer (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2018/04/1-100x65.jpg,https://www.klickypedia.com/sets/9299-ger-tuv-sud-engineer/,Version Unique
9300,9300-ant,Indian Warrior (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2014/10/IMG_6802-100x65.jpg,https://www.klickypedia.com/sets/9300-ant-indian-warrior/,V1
9300,9300-ant,Fireman (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2016/08/9300-10-100x65.jpg,https://www.klickypedia.com/sets/9300-ant-fireman/,V2
9300,9300-ant,Ghost (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2016/08/9300-11-100x65.jpg,https://www.klickypedia.com/sets/9300-ant-ghost/,V3
9300,9300-ant,Traveller (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2016/08/9300-18-100x65.jpg,https://www.klickypedia.com/sets/9300-ant-traveller/,V4
9300,9300-ant,Skier (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2016/08/9300-22-100x65.jpg,https://www.klickypedia.com/sets/9300-ant-skier/,V5
9307,9307,Duo Pack Vampire & Zombie (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/9307-product_detail-100x65.jpg,https://www.klickypedia.com/sets/9307-vampire-monster/,Version Unique
9308,9308-usa,Duo Pack Mummy & Grim Reaper (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/9308_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9308-mummy-grim-reaper/,Version Unique
9309,9309-usa,Duo Pack Wolfman & Witch (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/9309-product_detail-100x65.jpg,https://www.klickypedia.com/sets/9309-wolfman-witch/,Version Unique
9310,9310,Winter Princess Play Box (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/9310_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9310-winter-princess-play-box/,Version Unique
9311,9311-usa,Egyptian Tomb Play Box (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/08/9311-1-100x65.jpg,https://www.klickypedia.com/sets/9311-usa-egyptian-tomb-play-box/,Version Unique
9312,9312,Take Along Haunted House (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/9312_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9312-take-along-haunted-house/,Version Unique
9314,9314-usa,Big Rig (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/04/Playmobil-9314-FRONT-100x65.jpg,https://www.klickypedia.com/sets/9314-usa-big-rig/,Version Unique
9315,9315,Barn with Silo (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/06/9315-1-100x65.jpg,https://www.klickypedia.com/sets/9315-barn-with-silo/,V1
9315,9315-usa,Barn with Silo (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/05/9315-100x65.jpg,https://www.klickypedia.com/sets/9315-usa-barn-with-silo/,V2
9316,9316-usa,Farm Animals (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/05/9316-100x65.jpg,https://www.klickypedia.com/sets/9316-usa-farm-animals/,Version Unique
9317,9317-usa,Tractor with Trailer (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/05/9317-100x65.jpg,https://www.klickypedia.com/sets/9317-usa-tractor-with-trailer/,Version Unique
9318,9318-usa,Camping Adventure (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/9318_camping_adventure-100x65.jpg,https://www.klickypedia.com/sets/9318-usa-camping-adventure/,Version Unique
9319,9319-usa,Fire Rescue Mission (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/06/9319-100x65.jpeg,https://www.klickypedia.com/sets/9319-usa-fire-rescue-mission/,Version Unique
9320,9320-usa,Cabin on the Lake (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/04/Playmobil-9320-FRONT-100x65.jpg,https://www.klickypedia.com/sets/9320-usa-cabin-on-the-lake/,Version Unique
9321,9321,Music Class Carry Case (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/04/Playmobil-9321-FRONT-100x65.jpg,https://www.klickypedia.com/sets/9321-music-lesson/,Version Unique
9322,9322-usa,Go-Kart Racer Carry Case (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/06/9322-100x65.jpeg,https://www.klickypedia.com/sets/9322-usa-go-kart-racer-carry-case/,Version Unique
9323,9323,Camping Adventure Carry Case (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2018/02/9323_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9323-usa-camping-adventure-carry-case-item-number-9323/,Version Unique
9324,9324,Magical Mermaids Carry Case (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/02/9324-100x65.jpg,https://www.klickypedia.com/sets/9324-magical-mermaids-carry-case/,Version Unique
9325,9325-ger,Martin Luther (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/10/playmobil-luther-neu-1-100x65.jpg,https://www.klickypedia.com/sets/6099-v2-martin-luther/,Version Unique
9326,9326-ger,Theodor Fontane (2018 > 2018),2018,2018,https://www.klickypedia.com/wp-content/uploads/2018/08/Screenshot_20180822-222353_Gallery-100x65.jpg,https://www.klickypedia.com/sets/9326-ger-theodor-fontane/,Version Unique
9328,9328,Play Map Pirates (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2017/10/9328-play-map-piraten-2017-p-image-100x65.jpg,https://www.klickypedia.com/sets/9328-play-map-pirates/,Version Unique
9329,9329,Play Map Motocross (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2018/04/Playmobil-9329-FRONT-100x65.jpg,https://www.klickypedia.com/sets/9329-play-map-motocross/,Version Unique
9330,9330,Play Map Fairies (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2020/03/9330-1-100x65.jpg,https://www.klickypedia.com/sets/9330-play-map-fairies/,Version Unique
9331,9331,Play Map Pony Tour (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2020/03/9331-1-100x65.jpg,https://www.klickypedia.com/sets/9331-play-map-pony-tour/,Version Unique
9332,9332,Figures Series 13 - Boys (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/9332-100x65.jpg,https://www.klickypedia.com/sets/9332-figures-series-13-boys/,V1
9332,9332v1,Paperboy (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Repartidor-de-periódicos-100x65.png,https://www.klickypedia.com/sets/9332v1-paperboy/,V2
9332,9332v2,Trapper (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Sin-título-100x65.png,https://www.klickypedia.com/sets/9332v2-trapper/,V3
9332,9332v3,Knight (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Caballero-100x65.png,https://www.klickypedia.com/sets/9332v3-knight/,V4
9332,9332v4,Ottoman Warrior (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Guerrero-arabe-100x65.png,https://www.klickypedia.com/sets/9332v4-ottoman-warrior/,V5
9332,9332v5,Policeman (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Policía-con-radar-100x65.png,https://www.klickypedia.com/sets/9332v5-policeman/,V6
9332,9332v6,Biker (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Mecánico-100x65.png,https://www.klickypedia.com/sets/9332v6-biker/,V7
9332,9332v7,Boxer (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Boxeador-100x65.png,https://www.klickypedia.com/sets/9332v7-boxer/,V8
9332,9332v8,Pilot (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Aviador-100x65.png,https://www.klickypedia.com/sets/9332v8-pilot/,V9
9332,9332v9,Sushi chef (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Vendedor-de-sushi-100x65.png,https://www.klickypedia.com/sets/9332v9-sushi/,V10
9332,9332v10,Flying Warrior (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Sin-título1-100x65.png,https://www.klickypedia.com/sets/9332v10-flying-warrior/,V11
9332,9332v11,King (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Rey-100x65.png,https://www.klickypedia.com/sets/9332v11-king/,V12
9332,9332v12,Butcher (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Carnicero-100x65.png,https://www.klickypedia.com/sets/9332v12-butcher/,V13
9333,9333,Figures Series 13 - Girls (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/9333-100x65.jpg,https://www.klickypedia.com/sets/9333-figures-series-13-girls/,V1
9333,9333v9,Skier (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Snowboarder-100x65.png,https://www.klickypedia.com/sets/9333v2-snowboarder/,V2
9333,9333v3,Cheerleader (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Cheerleader-100x65.png,https://www.klickypedia.com/sets/9333v3-cheerleader/,V3
9333,9333v2,Fairy (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Hada-100x65.png,https://www.klickypedia.com/sets/933v4-fairy/,V4
9333,9333v7,Veterinarian (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Veterinaria-con-cervatillo-100x65.png,https://www.klickypedia.com/sets/9333v5-veterinarian/,V5
9333,9333v5,Firefighter (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Bombera-100x65.png,https://www.klickypedia.com/sets/9333v6-firefighter/,V6
9333,9333v4,Princess (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Damisela-100x65.png,https://www.klickypedia.com/sets/9333-princess/,V7
9333,9333v6,Cowgirl (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Cowgirl-100x65.png,https://www.klickypedia.com/sets/9333v10-cowgirl/,V8
9333,9333v1,Egyptian Servant (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2025/08/855-100x65.jpg,https://www.klickypedia.com/sets/9333v11-egyptian/,V9
9333,9333v8,Handywoman (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Manitas-100x65.png,https://www.klickypedia.com/sets/9333v12-handywoman/,V10
9333,9333v11,Lady (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2025/09/968-100x65.jpg,https://www.klickypedia.com/sets/9333v1-maid/,V11
9333,9333v12,Pin up (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/03/Sin-título2-100x65.png,https://www.klickypedia.com/sets/9333v8-pin-up/,V12
9333,9333v10,Flamenco Dancer (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2025/08/862-100x65.jpg,https://www.klickypedia.com/sets/9333v9-western-woman/,V13
9334,9334,Sheriff (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2018/01/9334_product_detail-100x65.jpeg,https://www.klickypedia.com/sets/9334-sheriff/,Version Unique
9335,9335,Ninja (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2018/01/9335_product_detail-100x65.jpeg,https://www.klickypedia.com/sets/9335-ninja/,Version Unique
9336,9336,Fireman (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2018/01/download-6-100x65.jpg,https://www.klickypedia.com/sets/9336-firefighter/,Version Unique
9337,9337,Park Ranger (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2018/01/9337_product_detail-100x65.jpeg,https://www.klickypedia.com/sets/9337-park-ranger/,Version Unique
9338,9338,Skateboarder (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2018/01/9338_product_detail-100x65.jpeg,https://www.klickypedia.com/sets/9338-skateboarder/,Version Unique
9339,9339,Forest Elf (2017 > n/a),2017,,https://www.klickypedia.com/wp-content/uploads/2018/01/9339_product_detail-100x65.jpeg,https://www.klickypedia.com/sets/9339-forest-elf/,Version Unique
9340,9340,Mobile Dwarven Fortress (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2017/08/9340_product_detail-1-100x65.jpg,https://www.klickypedia.com/sets/9340-mobile-dwarven-fortress/,Version Unique
9341,9341,Horse-Drawn Ballista (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2017/08/9341_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9341-pony-harness-with-dwarf-ballista/,Version Unique
9342,9342,Dwarf Flyer (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2017/08/9342_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9342-dwarf-flying-machine/,Version Unique
9343,9343,Giant Troll with Dwarf Fighter (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2017/08/9343_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9343-giant-troll-with-dwarf-backpack/,Version Unique
9344,9344,Dwarf King with Guards (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2017/08/9344_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9344-dwarf-king/,Version Unique
9345,9345,Dwarf Fighter with Pony (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2017/08/9345_product_detail-100x65.jpg,https://www.klickypedia.com/sets/9345-dwarf-and-pony-with-armor/,Version Unique
9346,9346,Ghost Hunter Egon Spengler (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/02/download-4-100x65.jpg,https://www.klickypedia.com/sets/9346-ghost-hunter-egon-spengler/,Version Unique
9347,9347,Ghost Hunter Peter Venkman (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/02/download-3-100x65.jpg,https://www.klickypedia.com/sets/9347-ghost-hunter-peter-venkman/,Version Unique
9348,9348,Ghost Hunter Raymond Stantz (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/02/download-2-100x65.jpg,https://www.klickypedia.com/sets/9348-ghost-hunter-raymond-stantz/,Version Unique
9349,9349,Ghost Hunter Winston Zeddemore (2018 > n/a),2018,,https://www.klickypedia.com/wp-content/uploads/2018/02/download-1-100x65.jpg,https://www.klickypedia.com/sets/9349-ghost-hunter-winston-zeddemore/,Version Unique
